Name,AgeinMonths,Observation,Video,SessionID,BoutID,Initiator,floor,infant,Distance,PercentWalk
A,15,A_15,A_15_1,1,4,infant,0,2,0.893265322,76.92307692
A,15,A_15,A_15_1,2,7,parent,0,1,0.430588277,76.92307692
A,15,A_15,A_15_1,3,8,parent,0,1,0.515303081,76.92307692
A,15,A_15,A_15_1,3,9,parent,0,1,0.495761014,76.92307692
A,15,A_15,A_15_1,3,10,infant,0,0,0.554656642,76.92307692
A,15,A_15,A_15_1,3,11,parent,0,0,0.457171449,76.92307692
A,15,A_15,A_15_1,3,12,parent,0,0,0.459758022,76.92307692
A,15,A_15,A_15_1,3,13,parent,0,1,0.614368134,76.92307692
A,15,A_15,A_15_1,3,14,infant,0,0,0.520897309,76.92307692
A,15,A_15,A_15_1,3,17,infant,0,0,0.465962286,76.92307692
A,15,A_15,A_15_1,3,20,infant,0,0,0.436217092,76.92307692
A,15,A_15,A_15_1,4,22,infant,0,0,1.541909603,76.92307692
A,15,A_15,A_15_1,4,23,infant,0,1,1.763665329,76.92307692
A,15,A_15,A_15_1,4,24,infant,0,1,1.348502267,76.92307692
A,15,A_15,A_15_1,4,25,infant,0,1,0.635047195,76.92307692
A,15,A_15,A_15_1,4,26,parent,0,0,0.400429665,76.92307692
A,15,A_15,A_15_1,4,27,infant,1,1,1.676182183,76.92307692
A,15,A_15,A_15_1,4,28,parent,0,0,0.364342414,76.92307692
A,15,A_15,A_15_1,4,31,parent,1,0,2.381306901,76.92307692
A,15,A_15,A_15_1,4,32,parent,0,2,0.704685579,76.92307692
A,15,A_15,A_15_1,4,33,parent,0,2,1.815947477,76.92307692
A,15,A_15,A_15_1,4,34,parent,0,1,0.747417487,76.92307692
A,15,A_15,A_15_1,4,35,infant,0,1,0.50140282,76.92307692
A,15,A_15,A_15_1,4,36,parent,0,0,0.195419438,76.92307692
A,15,A_15,A_15_1,4,37,infant,1,1,1.66369753,76.92307692
A,15,A_15,A_15_1,4,38,infant,0,0,0.92547527,76.92307692
A,15,A_15,A_15_1,4,39,infant,1,0,2.034186545,76.92307692
A,15,A_15,A_15_1,4,40,parent,0,0,0.335920298,76.92307692
A,15,A_15,A_15_1,4,41,infant,0,0,0.252309816,76.92307692
A,15,A_15,A_15_1,4,42,infant,0,1,1.427728297,76.92307692
A,15,A_15,A_15_1,5,43,infant,1,0,1.561136508,76.92307692
A,15,A_15,A_15_1,5,44,parent,0,1,1.000460641,76.92307692
A,15,A_15,A_15_1,6,45,infant,0,2,1.76881015,76.92307692
A,15,A_15,A_15_1,7,46,parent,0,2,1.40454701,76.92307692
A,15,A_15,A_15_1,7,47,infant,0,1,1.111015281,76.92307692
A,15,A_15,A_15_1,8,49,infant,0,1,0.871857525,76.92307692
A,15,A_15,A_15_1,9,50,parent,0,0,0.338767453,76.92307692
A,15,A_15,A_15_1,10,51,infant,2,1,0.720232189,76.92307692
A,15,A_15,A_15_1,10,52,parent,0,1,0.442000105,76.92307692
A,15,A_15,A_15_1,11,53,parent,0,1,0.163072868,76.92307692
A,15,A_15,A_15_1,12,54,parent,1,0,0.194577685,76.92307692
A,15,A_15,A_15_1,12,56,parent,0,0,0.192589035,76.92307692
A,15,A_15,A_15_1,14,59,infant,1,1,1.036493477,76.92307692
A,15,A_15,A_15_1,14,60,infant,1,1,1.772035104,76.92307692
A,15.5,A_15.5,A_15.5_1,1,1,parent,0,3,0.19303142,85
A,15.5,A_15.5,A_15.5_1,1,2,parent,0,1,0.260371013,85
A,15.5,A_15.5,A_15.5_1,1,3,parent,0,0,0.322353886,85
A,15.5,A_15.5,A_15.5_1,1,4,parent,0,1,0.532109981,85
A,15.5,A_15.5,A_15.5_1,1,5,infant,0,1,0.352235981,85
A,15.5,A_15.5,A_15.5_1,1,6,parent,0,0,0.240602649,85
A,15.5,A_15.5,A_15.5_1,1,7,infant,0,0,0.272781976,85
A,15.5,A_15.5,A_15.5_1,3,9,parent,0,2,0.317253157,85
A,15.5,A_15.5,A_15.5_1,3,10,parent,0,1,0.457558825,85
A,15.5,A_15.5,A_15.5_1,3,11,infant,0,1,0.255406836,85
A,15.5,A_15.5,A_15.5_1,3,12,parent,0,2,0.27343259,85
A,15.5,A_15.5,A_15.5_1,3,13,infant,0,0,0.437644813,85
A,15.5,A_15.5,A_15.5_1,3,14,infant,0,2,0.385739384,85
A,15.5,A_15.5,A_15.5_1,3,16,infant,0,2,0.496124028,85
A,15.5,A_15.5,A_15.5_1,3,17,parent,0,2,0.328646307,85
A,15.5,A_15.5,A_15.5_1,3,18,parent,0,2,0.360099168,85
A,15.5,A_15.5,A_15.5_1,3,19,parent,0,2,0.35942178,85
A,15.5,A_15.5,A_15.5_1,3,20,parent,0,2,0.390721516,85
A,15.5,A_15.5,A_15.5_1,3,21,parent,0,0,0.144631416,85
A,15.5,A_15.5,A_15.5_1,3,22,infant,0,0,0.182984574,85
A,15.5,A_15.5,A_15.5_1,4,23,infant,0,1,0.247872653,85
A,15.5,A_15.5,A_15.5_1,4,24,infant,2,0,0.37268588,85
A,15.5,A_15.5,A_15.5_1,4,25,infant,0,0,0.240449928,85
A,15.5,A_15.5,A_15.5_1,5,26,infant,0,0,0.117757364,85
A,15.5,A_15.5,A_15.5_1,5,27,parent,0,1,0.233218717,85
A,15.5,A_15.5,A_15.5_1,7,29,parent,1,2,0.235415211,85
A,15.5,A_15.5,A_15.5_1,8,30,parent,0,1,0.293512533,85
A,15.5,A_15.5,A_15.5_1,8,31,infant,0,2,0.273716696,85
A,15.5,A_15.5,A_15.5_1,8,32,parent,0,1,0.219512401,85
A,15.5,A_15.5,A_15.5_1,8,33,infant,0,1,0.295178345,85
A,15.5,A_15.5,A_15.5_1,8,34,parent,0,2,0.262382986,85
A,15.5,A_15.5,A_15.5_1,9,37,parent,0,0,0.788132198,85
A,15.5,A_15.5,A_15.5_1,9,38,infant,0,0,0.712110174,85
A,15.5,A_15.5,A_15.5_1,11,42,infant,0,0,0.145984439,85
A,15.5,A_15.5,A_15.5_1,12,43,infant,0,1,0.306484037,85
A,15.5,A_15.5,A_15.5_1,13,44,parent,0,1,0.394980817,85
A,15.5,A_15.5,A_15.5_1,13,45,parent,0,1,0.206248837,85
A,15.5,A_15.5,A_15.5_1,13,46,parent,0,1,0.455002695,85
A,15.5,A_15.5,A_15.5_1,13,47,infant,0,1,0.295957671,85
A,15.5,A_15.5,A_15.5_1,14,48,parent,0,0,0.371863895,85
A,15.5,A_15.5,A_15.5_2,15,3,infant,0,0,0.343680696,85
A,15.5,A_15.5,A_15.5_2,15,4,infant,0,0,0.622896299,85
A,15.5,A_15.5,A_15.5_2,15,7,parent,0,1,0.383457061,85
A,15.5,A_15.5,A_15.5_2,16,8,parent,0,0,0.536482668,85
A,15.5,A_15.5,A_15.5_2,16,9,infant,0,0,0.52983684,85
A,15.5,A_15.5,A_15.5_2,16,11,parent,0,0,0.42229867,85
A,15.5,A_15.5,A_15.5_2,17,12,parent,0,1,0.595971839,85
A,15.5,A_15.5,A_15.5_2,17,13,infant,0,1,0.424151922,85
A,15.5,A_15.5,A_15.5_2,18,14,infant,1,0,1.708836968,85
A,15.5,A_15.5,A_15.5_2,18,15,infant,1,1,1.137676363,85
A,15.5,A_15.5,A_15.5_2,18,16,infant,1,1,2.382067449,85
A,15.5,A_15.5,A_15.5_2,18,17,infant,1,1,2.377181346,85
A,15.5,A_15.5,A_15.5_2,18,18,infant,0,1,2.728511168,85
A,15.5,A_15.5,A_15.5_2,18,20,parent,1,0,0.508402922,85
A,15.5,A_15.5,A_15.5_2,19,33,parent,0,1,0.301116038,85
A,15.5,A_15.5,A_15.5_2,19,34,infant,0,1,0.576037335,85
A,15.5,A_15.5,A_15.5_2,19,35,parent,0,1,0.153698268,85
A,15.5,A_15.5,A_15.5_2,20,40,parent,0,0,0.219083293,85
A,15.5,A_15.5,A_15.5_2,20,41,parent,0,0,0.214653076,85
A,15.5,A_15.5,A_15.5_2,20,42,parent,0,0,0.226278686,85
A,15.5,A_15.5,A_15.5_2,21,43,parent,0,0,0.174504463,85
A,15.5,A_15.5,A_15.5_2,21,44,parent,0,0,0.257554404,85
A,15.5,A_15.5,A_15.5_2,22,46,infant,0,0,1.185462308,85
A,15.5,A_15.5,A_15.5_2,22,47,infant,0,0,1.130496834,85
A,15.5,A_15.5,A_15.5_2,23,49,parent,0,2,0.471343129,85
A,15.5,A_15.5,A_15.5_2,24,51,parent,0,1,0.415178184,85
A,15.5,A_15.5,A_15.5_2,24,52,infant,1,1,0.278039508,85
A,15.5,A_15.5,A_15.5_2,24,53,parent,0,2,0.293256462,85
A,15.5,A_15.5,A_15.5_2,24,54,parent,0,2,0.180544092,85
A,15.5,A_15.5,A_15.5_2,24,55,parent,0,1,0.450726857,85
A,15.5,A_15.5,A_15.5_2,24,56,parent,0,2,0.383999085,85
A,15.5,A_15.5,A_15.5_2,24,57,infant,0,0,3.887892551,85
A,15.5,A_15.5,A_15.5_2,24,58,infant,2,0,1.66225221,85
A,15.5,A_15.5,A_15.5_2,24,59,infant,0,1,0.860601897,85
A,15.5,A_15.5,A_15.5_2,24,60,parent,0,1,0.326172584,85
A,15.5,A_15.5,A_15.5_2,24,61,infant,2,1,2.728165373,85
A,15.5,A_15.5,A_15.5_2,24,62,infant,2,1,2.728139769,85
A,15.5,A_15.5,A_15.5_2,24,63,infant,0,1,1.565621437,85
A,15.5,A_15.5,A_15.5_2,24,64,infant,0,1,0.973683456,85
A,15.5,A_15.5,A_15.5_2,24,65,infant,3,0,3.218730659,85
A,15.5,A_15.5,A_15.5_2,24,66,parent,1,1,1.508537742,85
A,15.5,A_15.5,A_15.5_2,24,67,infant,1,1,1.439895228,85
A,15.5,A_15.5,A_15.5_2,25,68,infant,0,1,1.831084876,85
A,15.5,A_15.5,A_15.5_2,25,69,infant,0,1,0.333811441,85
A,15.5,A_15.5,A_15.5_2,25,70,parent,0,0,0.435921742,85
A,15.5,A_15.5,A_15.5_2,26,72,parent,0,1,0.185412006,85
A,15.5,A_15.5,A_15.5_2,26,73,parent,0,1,0.453472021,85
A,15.5,A_15.5,A_15.5_2,26,74,infant,0,1,1.611281186,85
A,15.5,A_15.5,A_15.5_2,26,75,parent,0,0,1.704539359,85
A,15.5,A_15.5,A_15.5_2,26,76,infant,0,1,1.237735773,85
A,15.5,A_15.5,A_15.5_2,26,77,parent,0,1,0.49276274,85
A,15.5,A_15.5,A_15.5_2,26,78,parent,0,1,0.972208881,85
A,15.5,A_15.5,A_15.5_2,26,79,infant,0,1,1.304227229,85
A,15.5,A_15.5,A_15.5_2,26,80,infant,0,1,0.990808063,85
A,15.5,A_15.5,A_15.5_2,26,81,infant,0,1,1.614313816,85
A,15.5,A_15.5,A_15.5_2,27,82,infant,0,2,2.195912095,85
A,15.5,A_15.5,A_15.5_2,27,84,parent,0,1,1.962775747,85
A,15.5,A_15.5,A_15.5_2,27,85,parent,0,1,0.529620198,85
A,15.5,A_15.5,A_15.5_2,27,86,infant,0,1,0.511643813,85
A,15.5,A_15.5,A_15.5_2,27,87,infant,0,2,1.524495585,85
A,15.5,A_15.5,A_15.5_2,27,88,parent,0,1,0.786011063,85
A,15.5,A_15.5,A_15.5_2,27,91,parent,0,1,0.50184074,85
A,15.5,A_15.5,A_15.5_2,28,92,parent,0,1,0.684270187,85
E,10,E_10,E_10_1,1,3,parent,2,0,0.419615989,0
E,10,E_10,E_10_1,1,4,parent,1,0,0.480959909,0
E,10,E_10,E_10_1,1,6,parent,0,0,0.709446087,0
E,10,E_10,E_10_1,1,7,parent,0,0,0.600019406,0
E,10,E_10,E_10_1,1,8,parent,0,0,0.623899237,0
E,10,E_10,E_10_1,1,9,infant,0,0,0.87235627,0
E,10,E_10,E_10_1,2,10,infant,1,1,0.455845982,0
E,10,E_10,E_10_1,2,11,parent,1,0,0.358408197,0
E,10,E_10,E_10_1,2,12,parent,0,1,0.92391094,0
E,10,E_10,E_10_1,2,13,infant,0,1,0.297129314,0
E,10,E_10,E_10_1,2,14,parent,1,0,0.445258326,0
E,10,E_10,E_10_1,2,16,infant,0,0,0.42392201,0
E,10,E_10,E_10_1,2,17,parent,1,0,0.402577339,0
E,10,E_10,E_10_1,2,18,infant,0,1,0.548804703,0
E,10,E_10,E_10_1,2,19,parent,0,0,0.2246556,0
E,10,E_10,E_10_1,2,20,parent,0,1,0.804531968,0
E,10,E_10,E_10_1,2,21,infant,1,1,0.780135622,0
E,10,E_10,E_10_1,2,22,infant,0,0,0.161853885,0
E,10,E_10,E_10_1,3,26,parent,1,1,0.79077174,0
E,10,E_10,E_10_1,4,27,infant,1,0,1.660671918,0
E,10,E_10,E_10_1,4,29,parent,0,0,0.640448197,0
E,10,E_10,E_10_1,4,30,infant,0,1,1.042296613,0
E,10,E_10,E_10_1,4,31,infant,0,1,1.22621651,0
E,10,E_10,E_10_1,4,32,infant,0,1,1.018232809,0
E,10,E_10,E_10_1,4,33,parent,0,0,0.53365042,0
E,10,E_10,E_10_1,4,34,infant,0,0,0.534355867,0
E,10,E_10,E_10_1,4,35,infant,0,0,0.410911474,0
E,10,E_10,E_10_1,4,36,parent,0,1,0.213082876,0
E,10,E_10,E_10_1,5,37,parent,0,1,0.218028611,0
E,10,E_10,E_10_1,6,38,parent,0,0,0.348899724,0
E,10,E_10,E_10_1,8,40,parent,0,1,0.445446304,0
E,10,E_10,E_10_1,10,44,parent,0,0,0.374377803,0
E,10,E_10,E_10_1,10,45,infant,0,0,0.396579684,0
E,10,E_10,E_10_1,11,47,infant,0,0,0.43267738,0
E,10,E_10,E_10_1,12,50,infant,NA,NA,0.617115003,0
E,10,E_10,E_10_1,13,51,infant,0,0,1.150517414,0
E,10,E_10,E_10_1,13,52,infant,1,0,1.130925585,0
E,10,E_10,E_10_1,13,53,infant,1,0,1.108395817,0
E,10,E_10,E_10_1,14,54,infant,0,0,0.634157634,0
E,10,E_10,E_10_1,14,55,infant,0,0,0.993800671,0
E,10,E_10,E_10_1,14,56,infant,0,0,1.129164121,0
E,10,E_10,E_10_1,15,58,infant,0,0,0.428438786,0
E,10,E_10,E_10_2,16,1,infant,0,1,0.645261447,0
E,10,E_10,E_10_2,17,4,parent,0,1,0.486042399,0
E,10,E_10,E_10_2,17,5,parent,0,1,0.309229064,0
E,10,E_10,E_10_2,18,6,parent,0,0,0.211691815,0
E,10,E_10,E_10_2,19,7,infant,0,0,1.132771115,0
E,10,E_10,E_10_2,19,8,parent,1,0,1.107618913,0
E,10,E_10,E_10_2,19,9,infant,0,0,0.500856714,0
E,10,E_10,E_10_2,20,10,parent,0,1,0.338479937,0
E,10,E_10,E_10_2,20,11,parent,0,1,0.236246397,0
E,10,E_10,E_10_2,21,15,infant,0,0,0.43351718,0
E,10,E_10,E_10_2,22,16,infant,0,0,0.431647061,0
E,10,E_10,E_10_2,23,17,parent,0,1,0.372604842,0
E,10,E_10,E_10_2,24,18,infant,0,2,0.351177154,0
E,10,E_10,E_10_2,25,19,parent,0,0,0.151852258,0
E,10,E_10,E_10_2,25,20,infant,0,0,0.380804753,0
E,10,E_10,E_10_2,26,21,parent,0,0,0.344781377,0
E,10,E_10,E_10_2,27,22,parent,0,0,0.154753537,0
E,10,E_10,E_10_2,28,23,parent,0,0,0.522424181,0
E,10,E_10,E_10_2,28,25,parent,0,0,0.247264807,0
E,10.5,E_10.5,E_10.5_1,1,1,parent,0,1,0.212442579,0
E,10.5,E_10.5,E_10.5_1,1,2,parent,0,1,0.214652497,0
E,10.5,E_10.5,E_10.5_1,1,3,parent,0,1,0.334137643,0
E,10.5,E_10.5,E_10.5_1,1,4,parent,0,2,0.486950671,0
E,10.5,E_10.5,E_10.5_1,1,6,infant,0,1,0.103923354,0
E,10.5,E_10.5,E_10.5_1,2,7,parent,0,1,0.560211068,0
E,10.5,E_10.5,E_10.5_1,3,9,infant,0,0,0.322480944,0
E,10.5,E_10.5,E_10.5_1,4,16,infant,0,2,0.857071035,0
E,10.5,E_10.5,E_10.5_1,4,17,infant,0,2,1.142120389,0
E,10.5,E_10.5,E_10.5_1,4,18,parent,1,2,0.304659328,0
E,10.5,E_10.5,E_10.5_1,5,19,parent,0,1,0.378203679,0
E,10.5,E_10.5,E_10.5_1,5,20,infant,0,1,0.753111808,0
E,10.5,E_10.5,E_10.5_1,6,21,infant,0,2,0.250734426,0
E,10.5,E_10.5,E_10.5_1,7,22,parent,0,1,0.201708954,0
E,10.5,E_10.5,E_10.5_1,7,23,parent,0,1,0.195580117,0
E,10.5,E_10.5,E_10.5_1,8,24,parent,0,1,0.262037663,0
E,10.5,E_10.5,E_10.5_1,8,25,parent,0,0,0.221246208,0
E,10.5,E_10.5,E_10.5_1,8,27,infant,0,0,0.153838103,0
E,10.5,E_10.5,E_10.5_1,9,29,parent,0,1,0.42311278,0
E,10.5,E_10.5,E_10.5_1,9,30,parent,0,0,0.538610553,0
E,10.5,E_10.5,E_10.5_1,9,31,infant,0,0,0.610804933,0
E,10.5,E_10.5,E_10.5_1,10,36,infant,0,0,0.561224135,0
E,10.5,E_10.5,E_10.5_1,11,37,parent,0,1,0.61077719,0
E,10.5,E_10.5,E_10.5_1,12,38,parent,0,1,0.49160526,0
E,10.5,E_10.5,E_10.5_1,13,41,parent,0,0,0.256888448,0
E,10.5,E_10.5,E_10.5_2,14,10,parent,0,2,0.64799374,0
E,10.5,E_10.5,E_10.5_2,15,13,parent,1,1,0.600984749,0
E,10.5,E_10.5,E_10.5_2,16,22,parent,0,0,0.664651564,0
E,10.5,E_10.5,E_10.5_2,17,23,parent,0,0,0.626661763,0
E,10.5,E_10.5,E_10.5_2,17,24,infant,0,0,0.406817319,0
E,10.5,E_10.5,E_10.5_2,17,25,infant,0,0,0.462271839,0
E,10.5,E_10.5,E_10.5_2,18,26,infant,0,0,0.293239845,0
E,10.5,E_10.5,E_10.5_2,18,27,infant,0,0,0.292001988,0
E,11,E_11,E_11_1,1,1,parent,1,2,0.47246686,0
E,11,E_11,E_11_1,1,2,parent,1,2,0.491110599,0
E,11,E_11,E_11_1,1,3,infant,2,1,0.374022565,0
E,11,E_11,E_11_1,1,4,infant,0,2,0.320077013,0
E,11,E_11,E_11_1,1,5,parent,0,2,0.438322168,0
E,11,E_11,E_11_1,1,6,infant,0,0,0.508885295,0
E,11,E_11,E_11_1,1,7,parent,0,1,0.304606559,0
E,11,E_11,E_11_1,1,9,parent,0,1,0.313287396,0
E,11,E_11,E_11_1,1,10,infant,0,1,0.315464655,0
E,11,E_11,E_11_1,1,11,infant,0,1,0.976125473,0
E,11,E_11,E_11_1,1,12,parent,0,0,0.434974964,0
E,11,E_11,E_11_1,2,17,parent,0,0,0.28126884,0
E,11,E_11,E_11_1,3,20,parent,0,1,0.601597422,0
E,11,E_11,E_11_1,3,21,parent,0,1,0.600394782,0
E,11,E_11,E_11_1,3,22,infant,0,1,0.266115039,0
E,11,E_11,E_11_1,4,24,infant,0,1,0.351465175,0
E,11,E_11,E_11_1,4,25,infant,0,1,0.511896366,0
E,11,E_11,E_11_1,4,26,parent,0,0,0.636235498,0
E,11,E_11,E_11_1,5,27,infant,0,1,0.479365512,0
E,11,E_11,E_11_1,5,28,parent,0,0,0.264310765,0
E,11,E_11,E_11_1,6,29,infant,0,1,0.806114814,0
E,11,E_11,E_11_1,6,30,infant,1,0,0.895533276,0
E,11,E_11,E_11_1,6,31,parent,1,1,1.001105418,0
E,11,E_11,E_11_1,6,32,parent,1,1,0.909057835,0
E,11,E_11,E_11_1,6,33,parent,1,1,0.925790977,0
E,11,E_11,E_11_1,6,34,infant,1,1,0.841585963,0
E,11,E_11,E_11_1,6,35,infant,1,1,0.632422523,0
E,11,E_11,E_11_1,6,36,parent,1,1,0.595234559,0
E,11,E_11,E_11_1,6,37,infant,1,0,0.569072596,0
E,11,E_11,E_11_1,6,38,parent,1,1,0.867103752,0
E,11,E_11,E_11_1,6,39,parent,1,1,0.713470383,0
E,11,E_11,E_11_1,6,40,infant,1,1,0.726824529,0
E,11,E_11,E_11_1,7,41,parent,1,1,0.331317893,0
E,11,E_11,E_11_1,7,42,infant,1,0,0.254582269,0
E,11,E_11,E_11_1,8,44,parent,0,0,1.054350654,0
E,11,E_11,E_11_1,9,45,parent,0,1,0.452724014,0
E,11,E_11,E_11_1,9,46,parent,0,1,0.292757722,0
E,11,E_11,E_11_1,10,63,parent,0,0,0.697770741,0
E,11,E_11,E_11_1,10,68,infant,0,0,0.776484142,0
E,11,E_11,E_11_1,10,69,parent,0,0,0.546778995,0
E,11,E_11,E_11_1,10,70,infant,0,0,0.70376195,0
E,11,E_11,E_11_1,10,71,infant,0,0,1.263705907,0
E,11,E_11,E_11_1,10,72,parent,0,0,0.254093615,0
E,11,E_11,E_11_1,10,73,infant,3,1,1.703892848,0
E,11,E_11,E_11_2,11,2,parent,0,0,0.459753813,0
E,11,E_11,E_11_2,12,8,parent,0,0,0.594820405,0
E,11,E_11,E_11_2,12,9,infant,0,0,0.685890845,0
E,11,E_11,E_11_2,12,10,infant,0,0,0.800910526,0
E,11,E_11,E_11_2,13,11,infant,0,0,0.963907763,0
E,11,E_11,E_11_2,13,12,infant,0,0,0.420540104,0
E,11,E_11,E_11_2,14,13,parent,0,0,0.354561689,0
E,11,E_11,E_11_2,15,20,infant,0,0,0.448515412,0
E,11,E_11,E_11_2,16,22,infant,3,0,0.312209378,0
E,11,E_11,E_11_2,17,23,parent,0,0,0.148052038,0
E,11,E_11,E_11_2,18,25,parent,0,1,0.549149148,0
E,11,E_11,E_11_2,18,26,parent,0,1,0.337813472,0
E,11,E_11,E_11_2,18,27,parent,0,1,0.383134619,0
E,11,E_11,E_11_2,18,28,parent,0,1,0.312508953,0
E,11.5,E_11.5,E_11.5_1,1,1,parent,0,1,0.885488261,0
E,11.5,E_11.5,E_11.5_1,1,2,parent,0,1,0.789076482,0
E,11.5,E_11.5,E_11.5_1,2,3,infant,0,0,0.416348171,0
E,11.5,E_11.5,E_11.5_1,2,4,infant,0,0,0.672597643,0
E,11.5,E_11.5,E_11.5_1,3,6,infant,0,1,0.349662517,0
E,11.5,E_11.5,E_11.5_1,3,8,infant,1,0,0.560753092,0
E,11.5,E_11.5,E_11.5_1,3,9,infant,0,0,0.570376489,0
E,11.5,E_11.5,E_11.5_1,4,13,parent,0,0,0.495843425,0
E,11.5,E_11.5,E_11.5_1,4,15,parent,0,0,0.683408621,0
E,11.5,E_11.5,E_11.5_1,4,16,parent,0,1,1.017553212,0
E,11.5,E_11.5,E_11.5_1,4,17,parent,0,1,0.819446279,0
E,11.5,E_11.5,E_11.5_1,4,18,parent,0,1,0.696976535,0
E,11.5,E_11.5,E_11.5_1,5,20,parent,1,1,0.927805138,0
E,11.5,E_11.5,E_11.5_1,5,21,parent,1,1,1.001238438,0
E,11.5,E_11.5,E_11.5_1,5,22,infant,1,1,0.867682481,0
E,11.5,E_11.5,E_11.5_1,5,23,parent,1,1,0.811125193,0
E,11.5,E_11.5,E_11.5_1,5,24,parent,1,2,0.842301831,0
E,11.5,E_11.5,E_11.5_1,6,25,parent,0,2,0.660709807,0
E,11.5,E_11.5,E_11.5_1,6,26,infant,1,1,0.392228243,0
E,11.5,E_11.5,E_11.5_1,6,27,infant,1,2,0.369272859,0
E,11.5,E_11.5,E_11.5_1,7,28,parent,1,2,0.383305413,0
E,11.5,E_11.5,E_11.5_1,7,29,infant,0,1,0.313164776,0
E,11.5,E_11.5,E_11.5_1,7,30,infant,0,0,0.331128188,0
E,11.5,E_11.5,E_11.5_1,7,31,infant,0,1,0.415413338,0
E,11.5,E_11.5,E_11.5_1,7,32,parent,0,1,0.455162754,0
E,11.5,E_11.5,E_11.5_1,7,33,infant,0,1,0.290941827,0
E,11.5,E_11.5,E_11.5_1,7,34,infant,0,0,0.432514938,0
E,11.5,E_11.5,E_11.5_1,7,35,parent,0,1,0.306071187,0
E,11.5,E_11.5,E_11.5_1,8,36,infant,0,0,1.010700686,0
E,11.5,E_11.5,E_11.5_1,8,37,infant,0,1,0.968467324,0
E,11.5,E_11.5,E_11.5_1,8,38,infant,0,0,1.077119642,0
E,11.5,E_11.5,E_11.5_1,8,39,infant,0,0,1.068121431,0
E,11.5,E_11.5,E_11.5_1,9,40,parent,0,0,0.285615053,0
E,11.5,E_11.5,E_11.5_1,9,41,parent,0,0,0.416192636,0
E,11.5,E_11.5,E_11.5_1,9,42,infant,0,0,0.253887619,0
E,11.5,E_11.5,E_11.5_1,9,43,infant,0,0,0.359091882,0
E,11.5,E_11.5,E_11.5_1,10,44,parent,0,0,0.259757072,0
E,11.5,E_11.5,E_11.5_1,10,45,infant,0,0,0.866738053,0
E,11.5,E_11.5,E_11.5_1,10,46,infant,0,0,0.583633374,0
E,11.5,E_11.5,E_11.5_1,11,58,parent,0,1,0.119582936,0
E,11.5,E_11.5,E_11.5_2,12,1,parent,0,0,0.212755949,0
E,11.5,E_11.5,E_11.5_2,12,2,parent,0,1,0.189193096,0
E,11.5,E_11.5,E_11.5_2,13,3,infant,0,0,2.803661534,0
E,11.5,E_11.5,E_11.5_2,13,4,infant,0,0,1.895892627,0
E,11.5,E_11.5,E_11.5_2,13,5,parent,0,0,0.683549414,0
E,11.5,E_11.5,E_11.5_2,13,6,parent,0,0,0.405336676,0
E,11.5,E_11.5,E_11.5_2,13,7,parent,1,0,1.396701064,0
E,11.5,E_11.5,E_11.5_2,13,8,parent,0,1,0.734977131,0
E,11.5,E_11.5,E_11.5_2,13,9,parent,0,1,0.710173194,0
E,11.5,E_11.5,E_11.5_2,13,10,parent,0,1,0.589244143,0
E,11.5,E_11.5,E_11.5_2,15,16,parent,0,0,0.164058722,0
E,11.5,E_11.5,E_11.5_2,15,17,parent,0,0,0.469104352,0
E,11.5,E_11.5,E_11.5_2,15,18,parent,0,0,0.491395219,0
E,11.5,E_11.5,E_11.5_2,15,19,parent,0,0,0.504840536,0
E,11.5,E_11.5,E_11.5_2,15,20,parent,0,0,0.469716944,0
E,11.5,E_11.5,E_11.5_2,16,21,infant,0,0,0.466901466,0
E,11.5,E_11.5,E_11.5_2,16,22,infant,0,0,0.560017395,0
E,11.5,E_11.5,E_11.5_2,17,42,parent,0,0,0.289786857,0
E,11.5,E_11.5,E_11.5_2,17,43,parent,0,0,0.191692786,0
E,11.5,E_11.5,E_11.5_2,18,44,parent,0,1,0.332361208,0
E,11.5,E_11.5,E_11.5_2,19,45,parent,0,0,0.419265174,0
E,11.5,E_11.5,E_11.5_2,19,46,parent,0,0,0.160870811,0
E,11.5,E_11.5,E_11.5_2,19,47,infant,0,0,0.242139556,0
E,11.5,E_11.5,E_11.5_2,20,48,infant,0,1,0.775810119,0
E,11.5,E_11.5,E_11.5_2,20,49,infant,0,1,0.765640555,0
E,11.5,E_11.5,E_11.5_2,20,50,infant,0,0,0.791872207,0
E,11.5,E_11.5,E_11.5_2,20,51,infant,0,0,0.592164863,0
E,11.5,E_11.5,E_11.5_2,21,52,parent,0,0,0.621731348,0
E,11.5,E_11.5,E_11.5_2,22,54,infant,0,0,0.422519907,0
E,11.5,E_11.5,E_11.5_2,23,58,parent,0,0,1.355372517,0
E,11.5,E_11.5,E_11.5_2,23,59,infant,0,0,1.304413753,0
E,11.5,E_11.5,E_11.5_2,23,60,infant,0,0,1.74123017,0
E,11.5,E_11.5,E_11.5_2,23,62,infant,0,0,1.594884228,0
E,11.5,E_11.5,E_11.5_2,23,63,infant,0,0,1.371698486,0
E,11.5,E_11.5,E_11.5_2,23,64,infant,0,0,1.219237654,0
E,12.5,E_12.5,E_12.5_1,1,1,parent,0,1,0.448604568,0
E,12.5,E_12.5,E_12.5_1,1,2,parent,0,1,0.523439832,0
E,12.5,E_12.5,E_12.5_1,1,3,parent,0,1,0.408665355,0
E,12.5,E_12.5,E_12.5_1,2,4,parent,0,0,0.149380911,0
